Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 99 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ME,9910,36,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Martinez Saez, Enrique",
MGT,2010,1,Principles of Management,76%,21%,2%,0%,0%,0%,0%,0%,0%,"Laxton, Sheena Elizabeth Pope",
MGT,2010,2,Principles of Management,73%,25%,2%,0%,0%,0%,0%,0%,0%,"Walker, Demorris",
MGT,2010,4,Principles of Management,73%,20%,5%,0%,0%,0%,0%,3%,0%,"Simsek, Monica Maciel Lopes",
MGT,2010,5,Principles of Management,61%,28%,8%,3%,0%,0%,0%,0%,0%,"Simsek, Monica Maciel Lopes",
MGT,2010,6,Principles of Management,62%,32%,5%,0%,0%,0%,0%,0%,0%,"Simsek, Monica Maciel Lopes",
MGT,2010,8,Principles of Management,42%,50%,8%,0%,0%,0%,0%,0%,0%,"Pius Nedumkallel, Jose",
MGT,2010,10,Principles of Management,66%,27%,7%,0%,0%,0%,0%,0%,0%,"Roskam, Dirk Marinus",
MGT,2010,11,Principles of Management,79%,18%,0%,0%,0%,0%,0%,3%,0%,"Simsek, Monica Maciel Lopes",
MGT,2010,14,Principles of Management,81%,12%,5%,0%,2%,0%,0%,0%,0%,"Roskam, Dirk Marinus",
MGT,2010,15,Principles of Management,65%,23%,8%,1%,1%,0%,0%,1%,0%,"Peschiera, Gabriela Maria",
MGT,2010,16,Principles of Management,70%,29%,1%,0%,0%,0%,0%,0%,0%,"Minetola, Michele Leigh",
MGT,2010,17,Principles of Management,46%,38%,15%,0%,0%,0%,0%,0%,0%,"Toole, Ryan A",
MGT,2010,20,Principles of Management,80%,17%,1%,0%,1%,0%,0%,0%,0%,"Minetola, Michele Leigh",
MGT,2180,2,Management PC Applications,66%,23%,8%,2%,1%,0%,1%,0%,0%,"Toole, Ryan A",
MGT,2180,3,Management PC Applications,80%,13%,5%,1%,1%,0%,1%,0%,0%,"Sevilla Rovirosa, Ondina",
MGT,2180,4,Management PC Applications,66%,21%,10%,0%,1%,0%,1%,2%,0%,"Landis, Ronald Stephen",
MGT,2180,5,Management PC Applications,73%,22%,3%,1%,1%,0%,1%,0%,0%,"Walker, Demorris",
MGT,3030,1,Global Business,65%,32%,3%,0%,0%,0%,0%,0%,0%,"Peschiera, Gabriela Maria",
MGT,3030,2,Global Business,20%,37%,22%,0%,7%,0%,0%,15%,0%,"Stewart, Wayne H",
MGT,3030,3,Global Business,28%,30%,28%,2%,0%,0%,0%,12%,0%,"Stewart, Wayne H",
MGT,3030,4,Global Business,26%,51%,15%,3%,5%,0%,0%,0%,0%,"Sagarnaga, Jose Alfredo",
MGT,3030,5,Global Business,28%,39%,24%,4%,4%,0%,0%,0%,0%,"Sagarnaga, Jose Alfredo",
MGT,3070,1,Human Resource Management,79%,18%,3%,0%,0%,0%,0%,0%,0%,"White, Sandra Marie",
MGT,3070,3,Human Resource Management,86%,14%,0%,0%,0%,0%,0%,0%,0%,"White, Sandra Marie",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 100 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MGT,3070,4,Human Resource Management,89%,11%,0%,0%,0%,0%,0%,0%,0%,"White, Sandra Marie",
MGT,3070,5,Human Resource Management,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard Joseph",
MGT,3070,6,Human Resource Management,74%,26%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard Joseph",
MGT,3070,7,Human Resource Management,74%,21%,3%,0%,0%,0%,0%,3%,0%,"Spooner, Leonard Joseph",
MGT,3070,8,Human Resource Management,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Ferrise, Emily Isabel",
MGT,3070,9,Human Resource Management,41%,50%,9%,0%,0%,0%,0%,0%,0%,"Scott, Kristin L Damato",
MGT,3100,1,Intermed Business Statistics,40%,25%,28%,5%,0%,0%,0%,3%,0%,"Wiles, Benjamin Christopher",
MGT,3100,4,Inter Business Stats (HON),80%,20%,0%,0%,0%,0%,0%,0%,0%,"Snider, Jeromy Blake",H
MGT,3100,5,Intermed Business Statistics,53%,37%,3%,0%,3%,0%,0%,3%,0%,"Snider, Jeromy Blake",
MGT,3100,6,Intermed Business Statistics,23%,31%,28%,5%,0%,0%,0%,10%,3%,"DeToma, Daniel Allan",
MGT,3100,7,Intermed Business Statistics,26%,34%,24%,5%,5%,0%,0%,5%,0%,"Balts, Keith W",
MGT,3100,8,Intermed Business Statistics,64%,31%,6%,0%,0%,0%,0%,0%,0%,"Bhatt, Shivan Pankaj",
MGT,3100,9,Intermed Business Statistics,35%,13%,25%,10%,8%,0%,0%,10%,0%,"Yoder, Sara Elizabeth",
MGT,3100,10,Intermed Business Statistics,44%,13%,19%,8%,7%,0%,0%,8%,0%,"Yoder, Sara Elizabeth",
MGT,3100,11,Intermed Business Statistics,73%,22%,2%,0%,0%,0%,0%,2%,0%,"Landis, Ronald Stephen",
MGT,3120,3,Decision Models for Management,40%,40%,11%,3%,3%,0%,0%,0%,3%,"Wiles, Benjamin Christopher",
MGT,3120,4,Decision Models for Management,15%,28%,49%,5%,0%,0%,0%,3%,0%,"DeToma, Daniel Allan",
MGT,3120,5,Decision Models for Management,11%,30%,46%,0%,0%,0%,0%,14%,0%,"DeToma, Daniel Allan",
MGT,3120,6,Decision Models for Management,9%,24%,32%,12%,6%,0%,0%,18%,0%,"DeToma, Daniel Allan",
MGT,3120,100,Decision Models for Management,86%,10%,3%,0%,0%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,101,Decision Models for Management,72%,23%,5%,0%,0%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,102,Decision Models for Management,70%,18%,8%,0%,3%,0%,0%,3%,0%,"Peyton, David Ford",
MGT,3180,3,Mgt of Info Systems,50%,40%,8%,0%,0%,0%,0%,3%,0%,"Pius Nedumkallel, Jose",
MGT,3180,4,Mgt of Info Systems,64%,28%,9%,0%,0%,0%,0%,0%,0%,"McKenzie, Kevin M",
MGT,3180,5,Mgt of Info Systems,65%,28%,5%,3%,0%,0%,0%,0%,0%,"Abbaraju, Pranith",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 101 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MGT,3180,6,Mgt of Info Systems,26%,46%,22%,2%,2%,0%,0%,2%,0%,"Li, He",
MGT,3180,7,Mgt of Info Systems,62%,24%,14%,0%,0%,0%,0%,0%,0%,"Kwag, Giyoon",
MGT,3180,9,Mgt of Info Systems,86%,11%,3%,0%,0%,0%,0%,0%,0%,"Mo, Jiahui",
MGT,3180,10,Mgt of Info Systems,63%,29%,5%,2%,0%,0%,0%,0%,0%,"Abbaraju, Pranith",
MGT,3500,1,Business Intel/Data Analytics,82%,13%,0%,0%,3%,0%,0%,3%,0%,"Tripp, John Frederick",
MGT,3900,1,Operations Management,66%,22%,12%,0%,0%,0%,0%,0%,0%,"Grant, Benjamin Noah",
MGT,3900,2,Operations Management,56%,39%,5%,0%,0%,0%,0%,0%,0%,"Grant, Benjamin Noah",
MGT,3900,5,Operations Management,49%,41%,5%,0%,2%,0%,0%,2%,0%,"Grant, Benjamin Noah",
MGT,3900,6,Operations Management,79%,16%,5%,0%,0%,0%,0%,0%,0%,"Grant, Benjamin Noah",
MGT,3900,7,Operations Management,46%,37%,17%,0%,0%,0%,0%,0%,0%,"Akturk, Mustafa Serkan",
MGT,3900,9,Operations Management,16%,38%,27%,14%,0%,0%,0%,0%,5%,"Leffakis, Zachary Moran",
MGT,3900,10,Operations Management,16%,34%,47%,3%,0%,0%,0%,0%,0%,"Leffakis, Zachary Moran",
MGT,4000,1,Mgt of Organizational Behavior,63%,26%,7%,0%,4%,0%,0%,0%,0%,"Suh, Hyunji",
MGT,4000,2,Mgt of Organizational Behavior,36%,43%,18%,2%,0%,0%,0%,0%,0%,"Suh, Hyunji",
MGT,4000,3,Mgt of Organizational Behavior,33%,41%,26%,0%,0%,0%,0%,0%,0%,"Roth, Philip L",
MGT,4000,4,Mgt of Organizational Behavior,62%,36%,3%,0%,0%,0%,0%,0%,0%,"Sheridan, Sharon Britton",
MGT,4000,5,Mgt of Organizational Behavior,52%,30%,16%,0%,2%,0%,0%,0%,0%,"Sheridan, Sharon Britton",
MGT,4020,1,Ops Pln and Ctl,26%,32%,29%,3%,0%,0%,0%,10%,0%,"Leffakis, Zachary Moran",
MGT,4080,2,Lean Operations,44%,31%,16%,0%,0%,0%,0%,9%,0%,"Fredendall, Lawrence D",
MGT,4110,1,Project Management,57%,34%,9%,0%,0%,0%,0%,0%,0%,"Purvis, Russell L.",
MGT,4120,1,Supplier Management,49%,47%,2%,0%,0%,0%,0%,2%,0%,"Chaturvedi, Aadhaar",
MGT,4150,2,Business Strategy,32%,49%,20%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,3,Business Strategy,15%,57%,28%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,4,Business Strategy,18%,49%,31%,3%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,5,Business Strategy (HON),94%,6%,0%,0%,0%,0%,0%,0%,0%,"Hersel, Matt Calvin",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 102 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MGT,4150,6,Business Strategy,53%,44%,4%,0%,0%,0%,0%,0%,0%,"Hersel, Matt Calvin",
MGT,4150,7,Business Strategy,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Sevilla Rovirosa, Ondina",
MGT,4150,8,Business Strategy,43%,43%,12%,1%,0%,0%,0%,0%,0%,"Hersel, Matt Calvin",
MGT,4150,9,Business Strategy,53%,47%,0%,0%,0%,0%,0%,0%,0%,"Kiley, Jason Thomas",
MGT,4160,1,Special Topics Hr,81%,15%,4%,0%,0%,0%,0%,0%,0%,"Scott, Kristin L Damato",
MGT,4240,1,Global Supply Chain Management,32%,54%,12%,2%,0%,0%,0%,0%,0%,"Chaturvedi, Aadhaar",
MGT,4270,2,Managing Improvement,19%,38%,31%,12%,0%,0%,0%,0%,0%,"Fredendall, Lawrence D",
MGT,4310,1,Emp Rights & Resp,87%,10%,0%,0%,0%,0%,0%,3%,0%,"Spooner, Leonard Joseph",
MGT,4350,1,Pers Interviewing,70%,14%,14%,0%,3%,0%,0%,0%,0%,"Roth, Philip L",
MGT,4500,3,Desc & Pred Business Analytics,45%,26%,19%,6%,0%,0%,0%,3%,0%,"Ke, Zhihong",
MGT,4520,1,Business Analysis,47%,50%,0%,0%,0%,0%,0%,3%,0%,"Purvis, Russell L.",
MGT,4540,1,Business Analytics Programming,67%,24%,10%,0%,0%,0%,0%,0%,0%,"Kim, Hongki",
MGT,4560,1,Business Data Management,35%,61%,4%,0%,0%,0%,0%,0%,0%,"Li, He",
MGT,8690,1,Project Management,93%,8%,0%,0%,0%,0%,0%,0%,0%,"Purvis, Russell L.",
MGT,9910,11,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Scott, Kristin L Damato",
MICR,2050,1,Introductory Micro,50%,39%,10%,1%,0%,0%,0%,1%,0%,"Abercrombie, John G",
MICR,3050,1,General Microbiology,56%,23%,11%,8%,1%,0%,0%,1%,0%,"Rudolph, Krista Barrier",
MICR,3050,2,General Microbiology,43%,28%,16%,8%,3%,0%,0%,2%,1%,"Jones, Richard Martin",
MICR,3050,3,General Microbiology,48%,24%,24%,0%,2%,0%,0%,0%,2%,"Rudolph, Krista Barrier",
MICR,3060,1,General Microbiology Lab,73%,27%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,2,General Microbiology Lab,74%,22%,4%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,3,General Microbiology Lab,73%,18%,9%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,4,General Microbiology Lab,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,5,General Microbiology Lab,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,6,General Microbiology Lab,75%,17%,0%,0%,4%,0%,0%,4%,0%,"Rudolph, Krista Barrier",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 103 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MICR,3060,7,General Microbiology Lab,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,8,General Microbiology Lab,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,9,General Microbiology Lab,88%,8%,4%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,10,General Microbiology Lab,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,11,General Microbiology Lab,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,12,General Microbiology Lab,55%,36%,0%,0%,0%,0%,0%,9%,0%,"Rudolph, Krista Barrier",
MICR,3060,13,General Microbiology Lab,57%,26%,13%,0%,0%,0%,0%,4%,0%,"Rudolph, Krista Barrier",
MICR,3060,14,General Microbiology Lab,54%,33%,4%,0%,8%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,3060,15,General Microbiology Lab,67%,25%,4%,0%,0%,0%,0%,4%,0%,"Rudolph, Krista Barrier",
MICR,3060,16,General Microbiology Lab,61%,35%,0%,0%,4%,0%,0%,0%,0%,"Rudolph, Krista Barrier",
MICR,4040,1,Microbial Ecology,68%,27%,4%,0%,1%,0%,0%,0%,0%,"Whitehead, Kristi James",
MICR,4050,1,Adv Microbial Ecol of Humans,55%,24%,21%,0%,0%,0%,0%,0%,0%,"Whitehead, Kristi James",
MICR,4140,1,Basic Immunology,39%,27%,20%,2%,2%,0%,0%,10%,0%,"Rosowski, Emily Elizabeth",
MICR,4140,2,Basic Immunology (HON),67%,17%,17%,0%,0%,0%,0%,0%,0%,"Rosowski, Emily Elizabeth",H
MICR,4150,1,Microbial Genetics,16%,37%,35%,12%,0%,0%,0%,0%,0%,"Cao, Min",
MICR,4160,1,Intro Virology,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Qanungo, Kaustubha Ratan",
MICR,4180,1,Pathogenic Eukaryotes,52%,37%,11%,0%,0%,0%,0%,0%,0%,"Dhingra, Sourabh",
MICR,4510,2,Advanced Microbiology II,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Abercrombie, John G",
MICR,4940,9,CI: Microbes All Around Us,67%,0%,0%,33%,0%,0%,0%,0%,0%,"Whitehead, Kristi James",
MICR,4940,15,CI:Microb Ecol & Bioinformatic,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Campbell, Barbara J",
MICR,6050,1,Adv Microbial Ecol of Humans,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Whitehead, Kristi James",
MICR,8070,1,Micro Journal Club,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Seekatz, Anna Maria",
MICR,9910,3,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Campbell, Barbara J",
MKT,3010,1,Principles of Marketing,35%,48%,14%,2%,0%,0%,0%,1%,0%,"Papenfus, Lisa Williford",
MKT,3010,2,Principles of Marketing,36%,50%,13%,1%,0%,0%,0%,1%,0%,"Papenfus, Lisa Williford",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 104 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MKT,3010,3,Principles of Marketing,65%,28%,4%,1%,0%,0%,0%,1%,0%,"Fine, Amanda Cooper",
MKT,3010,4,Principles of Marketing,73%,22%,5%,0%,0%,0%,0%,0%,0%,"Fine, Amanda Cooper",
MKT,3010,5,Principles of Marketing,72%,23%,5%,0%,0%,0%,0%,0%,0%,"Fine, Amanda Cooper",
MKT,3010,6,Principles of Marketing,21%,44%,23%,7%,3%,0%,0%,1%,1%,"Sturkey, David Charles",
MKT,3010,7,Principles of Marketing,39%,46%,9%,5%,1%,0%,0%,1%,0%,"Raymond, Mary Anne",
MKT,3010,8,Principles of Marketing (HON),97%,3%,0%,0%,0%,0%,0%,0%,0%,"Fine, Amanda Cooper",H
MKT,3010,9,Principles of Marketing,32%,40%,23%,2%,1%,0%,0%,0%,1%,"Sturkey, David Charles",
MKT,3020,1,Consumer Behavior,64%,30%,5%,2%,0%,0%,0%,0%,0%,"Banerji, Ishani",
MKT,3020,2,Consumer Behavior,53%,29%,12%,3%,0%,0%,0%,1%,1%,"Banerji, Ishani",
MKT,3020,3,Consumer Behavior,38%,45%,8%,5%,5%,0%,0%,0%,0%,"Papenfus, Lisa Williford",
MKT,3020,4,Consumer Behavior,40%,52%,5%,0%,2%,0%,0%,0%,0%,"Papenfus, Lisa Williford",
MKT,3020,5,Consumer Behavior,46%,38%,10%,0%,3%,0%,0%,3%,0%,"Papenfus, Lisa Williford",
MKT,3030,1,Marketing and Society,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Gaubert, James G",
MKT,3030,2,Marketing and Society,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Gaubert, James G",
MKT,3030,3,Marketing and Society,68%,31%,0%,0%,0%,0%,0%,1%,0%,"Gaubert, James G",
MKT,3030,4,Marketing and Society,90%,5%,2%,0%,2%,0%,0%,0%,0%,"Poehlman, Thomas A",
MKT,3210,1,Sports Marketing,80%,18%,1%,0%,0%,0%,0%,0%,0%,"Scheinbaum, Angeline Close",
MKT,3210,2,Sports Marketing,77%,18%,3%,2%,0%,0%,0%,0%,0%,"Scheinbaum, Angeline Close",
MKT,3210,3,Sports Marketing,84%,13%,2%,0%,0%,0%,0%,0%,0%,"Flynn, Kevin Andrew",
MKT,3220,3,Social Media Marketing,66%,34%,0%,0%,0%,0%,0%,0%,0%,"Cauley, Michele Melton",
MKT,3220,4,Social Media Marketing,53%,42%,0%,2%,0%,0%,0%,2%,0%,"Cauley, Michele Melton",
MKT,3220,5,Social Media Marketing,95%,1%,4%,0%,0%,0%,0%,0%,0%,"Flynn, Kevin Andrew",
MKT,3250,1,Professional Selling,72%,28%,0%,0%,0%,0%,0%,0%,0%,"McElveen, Carter Willis",
MKT,3250,2,Professional Selling,90%,10%,0%,0%,0%,0%,0%,0%,0%,"McElveen, Carter Willis",
MKT,3250,3,Professional Selling,85%,15%,0%,0%,0%,0%,0%,0%,0%,"McElveen, Carter Willis",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 105 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MKT,3250,4,Professional Selling,72%,28%,0%,0%,0%,0%,0%,0%,0%,"Beeler, Lisa L",
MKT,3250,5,Professional Selling,54%,36%,4%,4%,4%,0%,0%,0%,0%,"Beeler, Lisa L",
MKT,3250,6,Professional Selling,33%,60%,7%,0%,0%,0%,0%,0%,0%,"Sturkey, David Charles",
MKT,3250,7,Professional Selling,87%,10%,3%,0%,0%,0%,0%,0%,0%,"Pappas, Alec",
MKT,3250,8,Professional Selling,81%,16%,3%,0%,0%,0%,0%,0%,0%,"Pappas, Alec",
MKT,3310,1,Marketing Metrics & Analytics,65%,32%,3%,0%,0%,0%,0%,0%,0%,"Vermillion, Mary Gail",
MKT,3310,2,Marketing Metrics & Analytics,54%,37%,6%,0%,0%,0%,0%,3%,0%,"Vermillion, Mary Gail",
MKT,3310,3,Marketing Metrics & Analytics,71%,20%,6%,0%,0%,0%,0%,3%,0%,"Wang, Xianyong",
MKT,3310,4,Marketing Metrics & Analytics,80%,14%,6%,0%,0%,0%,0%,0%,0%,"Wang, Xianyong",
MKT,3310,5,Marketing Metrics & Analytics,72%,25%,0%,0%,0%,0%,0%,3%,0%,"Vermillion, Mary Gail",
MKT,3310,6,Marketing Metrics & Analytics,75%,19%,3%,0%,0%,0%,0%,3%,0%,"Vermillion, Mary Gail",
MKT,3320,1,Digital Marketing,90%,5%,2%,0%,0%,0%,0%,2%,0%,"Gupta, Sayan",
MKT,3320,2,Digital Marketing,85%,13%,3%,0%,0%,0%,0%,0%,0%,"Gupta, Sayan",
MKT,3320,3,Digital Marketing,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Lopez, Jonathan D",
MKT,3980,4,Adv Empirical Mkt Research,67%,0%,0%,0%,0%,0%,0%,33%,0%,"Gupta, Sayan",
MKT,4220,2,Applied Selling,53%,47%,0%,0%,0%,0%,0%,0%,0%,"Mullins, Ryan R",
MKT,4230,1,Promotional Strategy,21%,59%,9%,6%,3%,0%,0%,3%,0%,"Smallhorn, Thomas A.",
MKT,4230,2,Promotional Strategy,33%,52%,12%,3%,0%,0%,0%,0%,0%,"Smallhorn, Thomas A.",
MKT,4240,1,Sales Management,58%,42%,0%,0%,0%,0%,0%,0%,0%,"Mullins, Ryan R",
MKT,4250,1,Retail Management,30%,55%,12%,3%,0%,0%,0%,0%,0%,"Smallhorn, Thomas A.",
MKT,4270,1,International Marketing,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Poehlman, Thomas A",
MKT,4270,2,International Marketing,72%,18%,10%,0%,0%,0%,0%,0%,0%,"Wang, Xianyong",
MKT,4270,3,International Marketing,83%,13%,2%,0%,0%,0%,0%,2%,0%,"Wang, Xianyong",
MKT,4270,6,International Marketing,91%,8%,1%,1%,0%,0%,0%,0%,0%,"Moore, Jesse N",
MKT,4300,1,Product Management,90%,7%,0%,0%,3%,0%,0%,0%,0%,"Stone, Adam C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 106 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MKT,4310,1,Marketing Research,25%,67%,8%,0%,0%,0%,0%,0%,0%,"Carter, Larry Lee",
MKT,4310,2,Marketing Research,35%,65%,0%,0%,0%,0%,0%,0%,0%,"Carter, Larry Lee",
MKT,4310,3,Marketing Research,47%,50%,3%,0%,0%,0%,0%,0%,0%,"Carter, Larry Lee",
MKT,4310,4,Marketing Research,55%,39%,6%,0%,0%,0%,0%,0%,0%,"Giebelhausen, Michael David",
MKT,4310,5,Marketing Research,80%,14%,6%,0%,0%,0%,0%,0%,0%,"Giebelhausen, Michael David",
MKT,4310,6,Marketing Research,49%,51%,0%,0%,0%,0%,0%,0%,0%,"Swain, Scott Darren",
MKT,4310,7,Marketing Research,45%,55%,0%,0%,0%,0%,0%,0%,0%,"Swain, Scott Darren",
MKT,4500,1,Strategic Mktg Mgt,76%,24%,0%,0%,0%,0%,0%,0%,0%,"Stone, Adam C",
MKT,4500,3,Strategic Mktg Mgt,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Stone, Adam C",
MKT,4500,4,Strategic Mktg Mgt,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Flynn, Kevin Andrew",
MKT,4500,5,Strategic Mktg Mgt,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Flynn, Kevin Andrew",
MKT,4500,6,Strategic Mktg Mgt,68%,32%,0%,0%,0%,0%,0%,0%,0%,"Tower, Annette Popp",
MKT,4500,7,Strategic Mktg Mgt,52%,48%,0%,0%,0%,0%,0%,0%,0%,"Tower, Annette Popp",
MKT,8620,1,Marketing Analytics,68%,32%,0%,0%,0%,0%,0%,0%,0%,"Swain, Scott Darren",
MKT,8660,1,Selected: Promotional Strategy,56%,42%,3%,0%,0%,0%,0%,0%,0%,"Scheinbaum, Angeline Close",
MSE,2100,1,Intro to Materials Science,52%,38%,7%,0%,1%,0%,0%,1%,0%,"Blouin, Vincent Yves Marie",
MSE,2100,2,Intro to Materials Science,78%,16%,5%,0%,0%,0%,0%,1%,0%,"Martinez Saez, Enrique",
MSE,2100,3,Intro to Materials Science,20%,39%,25%,5%,4%,0%,0%,5%,2%,"Weirich, Kimberly L",
MSE,2100,5,Intro to Materials Sci (HON),82%,18%,0%,0%,0%,0%,0%,0%,0%,"Aidhy, Dilpuneet",H
MSE,2100,6,Intro to Materials Science,68%,30%,3%,0%,0%,0%,0%,0%,0%,"Ballato, John M",
MSE,2100,7,Intro to Materials Science,27%,39%,19%,9%,0%,0%,0%,7%,0%,"Sun, Cheng",
MSE,3260,2,Thermodynamics of Materials,65%,15%,10%,5%,5%,0%,0%,0%,0%,"Peng, Fei",
MSE,3450,1,Practice of Materials Engr,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Urban, Marek W",
MSE,3900,2,CI:Eng Biology of Arthropods,75%,0%,0%,0%,0%,0%,0%,25%,0%,"Kornev, Konstantin German",
MSE,3910,1,Research Fundamentals,81%,0%,13%,0%,6%,0%,0%,0%,0%,"Mefford, Olin T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 107 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
MSE,4150,1,Polymer Science & Engineering,32%,42%,11%,11%,0%,0%,0%,0%,5%,"Luzinov, Igor A.",
