Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 182 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,3610,1,International Conflict,44%,35%,7%,5%,2%,0%,0%,7%,0%,0%,0%,0%,"Hunter, Sarah Gail",
POSC,3610,2,International Conflict,55%,21%,18%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Hunter, Sarah Gail",
POSC,3620,1,Intl Organizations,26%,68%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Taydas, Zeynep",
POSC,3620,2,Intl Organizations,32%,47%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Taydas, Zeynep",
POSC,3630,1,US Foreign Policy,42%,30%,12%,6%,3%,0%,0%,3%,3%,0%,0%,0%,"Peake, Jeffrey Scott",
POSC,3750,1,European Integration,32%,27%,23%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Curtis, Katherine",
,,,,,,,,,,,,,,,,Amber,
POSC,4030,1,United States Congress,50%,22%,6%,3%,6%,0%,0%,13%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,4050,1,The American Presidency,25%,25%,13%,17%,8%,0%,0%,8%,4%,0%,0%,0%,"Warber, Adam L",
POSC,4080,1,Religion and World Politics,37%,32%,16%,5%,0%,0%,0%,0%,11%,0%,0%,0%,"Olson, Laura R",
POSC,4230,1,Urban Politics,73%,20%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Ransom, Bruce W",
POSC,4360,1,Law Courts Politics,78%,10%,3%,0%,0%,0%,0%,5%,5%,0%,0%,0%,"Stewart, Joseph Earl",
POSC,4360,2,Law Courts Politics,73%,25%,0%,0%,0%,0%,0%,0%,3%,0%,0%,0%,"Stewart, Joseph Earl",
POSC,4370,1,Constitut Law: Rights & Lib,50%,30%,18%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,4370,2,Constitut Law: Rights & Lib,61%,39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Daniels, Eric D",
POSC,4440,1,Populism,69%,10%,5%,3%,5%,0%,0%,8%,0%,0%,0%,0%,"Rhodes-Purdy,",
,,,,,,,,,,,,,,,,Matthew Henry,
POSC,4500,1,Roman & Medieval Pol. Th,74%,17%,2%,0%,2%,0%,0%,2%,2%,0%,0%,0%,"Thomas, Adam",
,,,,,,,,,,,,,,,,Michael,
POSC,4530,1,American Political Thought,28%,56%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Pearce, Colin Denby",
POSC,4530,2,American Political Thought,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, C Bradley",
POSC,4570,1,Political Terrorism,55%,40%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Jadoon, Amira",
,,,,,,,,,,,,,,,,Saleem,
POSC,4760,1,Middle East Politics,83%,4%,2%,0%,0%,0%,0%,8%,2%,0%,0%,0%,"Matic, Vladimir",
POSC,4770,1,Chinese Politics,72%,17%,0%,0%,0%,0%,0%,6%,6%,0%,0%,0%,"Hu, Xiaobo",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 183 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,4780,1,Latin Amer Politics,57%,26%,0%,0%,7%,0%,0%,7%,2%,0%,0%,0%,"Rhodes-Purdy,",
,,,,,,,,,,,,,,,,Matthew Henry,
POSC,4890,1,Voting Rights & Election La,89%,0%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,"Stewart, Joseph Earl",
POSC,4990,1,Capstone in Political Scienc,0%,0%,0%,0%,0%,96%,4%,0%,0%,0%,0%,0%,"Petersheim,",
,,,,,,,,,,,,,,,,Meredith-Joy,
POST,8000,1,Found of Social Sci Researc,53%,24%,0%,0%,0%,0%,0%,12%,12%,0%,0%,0%,"Kalesnikaite, Vaiva",
POST,8260,1,"Markets, Gov't & Public Po",55%,36%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Dickes, Lori Ann",
POST,9000,1,Prof Development Public P,0%,0%,0%,0%,0%,94%,6%,0%,0%,0%,0%,0%,"Kalesnikaite, Vaiva",
POST,9910,3,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dickes, Lori Ann",
PRTM,1980,1,Creative Inquiry in PRTM I,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Denise",
,,,,,,,,,,,,,,,,Marie,
PRTM,1980,2,Creative Inquiry in PRTM I,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dubin, Alexsandra Jo",
PRTM,2000,1,Profession & Practice in PR,90%,9%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baldwin, Elizabeth",
,,,,,,,,,,,,,,,,Dennis,
PRTM,2000,2,Profession & Practice in PR,88%,8%,0%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Baldwin, Elizabeth",
,,,,,,,,,,,,,,,,Dennis,
PRTM,2060,1,Practicum I,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2070,1,Practicum II,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2110,1,Sts Play Rec Tourism,82%,12%,3%,0%,2%,0%,0%,1%,0%,0%,0%,0%,"White, David",
,,,,,,,,,,,,,,,,Lawrence,
PRTM,2200,1,Foundations of PRTM,64%,20%,4%,4%,4%,0%,0%,0%,4%,0%,0%,0%,"McGuire, Francis A",
PRTM,2200,2,Foundations of PRTM,41%,59%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Powell, Gwynn M",
PRTM,2200,3,Foundations of PRTM,44%,48%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2200,4,Foundations of PRTM,46%,42%,4%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Chancellor, Herbert",
,,,,,,,,,,,,,,,,Charles,
PRTM,2220,1,Program & Event Plan,76%,8%,8%,0%,4%,0%,0%,0%,4%,0%,0%,0%,"Tucker, Teresa",
,,,,,,,,,,,,,,,,Walton,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 184 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,2220,2,Program & Event Plan,56%,37%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Powell, Gwynn M",
PRTM,2220,3,Program & Event Plan,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2220,4,Program & Event Plan,35%,54%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Chancellor, Herbert",
,,,,,,,,,,,,,,,,Charles,
PRTM,2220,5,Program & Event Plan,71%,21%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turke, Emily Grace",
PRTM,2260,1,Fnd of Mgt Adm PRTM,52%,36%,4%,0%,4%,0%,0%,0%,4%,0%,0%,0%,"Stephens, Lauren",
,,,,,,,,,,,,,,,,Elizabeth,
PRTM,2260,2,Fnd of Mgt Adm PRTM,15%,74%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Powell, Gwynn M",
PRTM,2260,3,Fnd of Mgt Adm PRTM,28%,60%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2260,4,Fnd of Mgt Adm PRTM,35%,54%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Chancellor, Herbert",
,,,,,,,,,,,,,,,,Charles,
PRTM,2540,1,Intro to Sport Mgt,73%,20%,5%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Koning, Alexander",
,,,,,,,,,,,,,,,,Maurice,
PRTM,3030,1,Professional Prep for PRT,85%,8%,3%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Patino, Maira",
PRTM,3050,1,Safety/Risk Mgt PRTM,53%,25%,16%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Anderson, Daniel",
,,,,,,,,,,,,,,,,Morgan,
PRTM,3200,1,Recreation Policy,51%,41%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hallo, Jeffrey Charles",
PRTM,3200,2,Recreation Policy,86%,11%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hicks, Akiebia S",
PRTM,3220,1,Facilitation Techniques in,53%,26%,16%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Lewis, Stephen",
,,,,,,,,,,,,,,,,Thomas,
PRTM,3230,1,Prof Prep for RT Practice,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hickman-Glanton,",
,,,,,,,,,,,,,,,,Zikeya Kierra,
PRTM,3240,1,Assessment & Planning in,63%,26%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Adams, Emilie",
,,,,,,,,,,,,,,,,Viktoria,
PRTM,3250,1,Global Persp in Rec,97%,0%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Outley, Corlis De",
,,,,,,,,,,,,,,,,Andra,
PRTM,3300,1,Visit Ser & Interp,61%,28%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sene Harper, Aby Lat",
,,,,,,,,,,,,,,,,Soukabe,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 185 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,3420,1,Intro to Tourism & Event,74%,10%,10%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Ramshaw, Gregory",
,,,,,,,,,,,,,,,,Philip,
PRTM,3450,1,Tourism Management,74%,18%,3%,0%,0%,0%,0%,3%,3%,0%,0%,0%,"Norman, William C",
PRTM,3470,1,Sport Tourism and Events,80%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramshaw, Gregory",
,,,,,,,,,,,,,,,,Philip,
PRTM,3600,1,Recreation & Amateur Spo,37%,37%,5%,5%,0%,0%,0%,16%,0%,0%,0%,0%,"Arthur-Banning, Skye",
,,,,,,,,,,,,,,,,Gerald,
PRTM,3610,1,Rec Sport Facility/Venue M,72%,17%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,4030,1,Elem of Rec/Pk Plan,68%,32%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gaines, Samuel P",
PRTM,4050,1,Field Training II,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Daniel",
,,,,,,,,,,,,,,,,Morgan,
PRTM,4090,2,Recreation Research Meth,68%,26%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Cribbs, Tyler William",
PRTM,4210,1,Rec Fin Resc Mgt,58%,29%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Lucas, Richard A",
PRTM,4230,1,Adaptive Sports and Recre,80%,5%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jasmine",
,,,,,,,,,,,,,,,,Nutter,
PRTM,4260,1,Trends & Issues in Rec The,94%,0%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,"Lewis, Stephen",
,,,,,,,,,,,,,,,,Thomas,
PRTM,4410,1,Commercial Rec,55%,28%,10%,5%,3%,0%,0%,0%,0%,0%,0%,0%,"Arthur-Banning, Skye",
,,,,,,,,,,,,,,,,Gerald,
PRTM,4450,1,Conventions,92%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"ORourke, Thomas",
,,,,,,,,,,,,,,,,John,
PRTM,4470,1,Perspect Intl Travel,87%,4%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Norman, William C",
PRTM,4740,2,Adv Rec Resource Mgt,78%,17%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dagan, Danielle",
PRTM,8010,2,Phil Found of PRTM,83%,8%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Lewis, Stephen",
,,,,,,,,,,,,,,,,Thomas,
PRTM,8070,3,Human Dimen of Rec Beha,38%,50%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beeco, John Adam",
PRTM,8070,4,Human Dimen of Rec Beha,89%,0%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,"Hallo, Jeffrey Charles",
PRTM,8080,2,Behavioral Aspects,67%,25%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharaievska, Iryna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 186 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,8140,1,Adv Quant Methods for PR,57%,14%,14%,0%,0%,0%,0%,0%,14%,0%,0%,0%,"Gagnon, Ryan Joseph",
PRTM,8230,1,Politic Env in Pub & Non-Pr,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gaines, Samuel P",
PRTM,8710,1,Applied Research in PRTM,40%,40%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Crowe, Brandi M",
PRTM,8720,1,Adv Facilitation Techniq in,80%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Adams, Emilie",
,,,,,,,,,,,,,,,,Viktoria,
PRTM,9100,1,Research Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pinckney, Harrison",
,,,,,,,,,,,,,,,,Parker,
PRTM,9110,1,Teaching Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"McGuire, Francis A",
PRTM,9910,1,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,83%,17%,0%,0%,0%,0%,0%,"Crowe, Brandi M",
PRTM,9910,3,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Brownlee, Matthew",
,,,,,,,,,,,,,,,,Tyler James,
PSYC,2010,1,Intro to Psychology,32%,34%,21%,7%,1%,0%,0%,3%,1%,0%,0%,0%,"Jorgensen, Jo",
PSYC,2010,2,Intro to Psychology,62%,23%,9%,1%,1%,0%,0%,3%,0%,0%,0%,0%,"Mitchell, Keisha Ann",
PSYC,2010,4,Intro to Psychology,37%,24%,11%,5%,5%,0%,0%,17%,0%,0%,0%,0%,"Pak, Chong Hyon",
PSYC,2010,6,Intro to Psychology,53%,37%,3%,3%,0%,0%,0%,4%,0%,0%,0%,0%,"Taylor, Mary A",
PSYC,2010,7,Intro to Psychology (HON),63%,32%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Pagano, Christopher",H
,,,,,,,,,,,,,,,,C,
PSYC,2030,1,Fundamentals of Psych Sci,40%,38%,18%,1%,2%,0%,0%,1%,0%,0%,0%,0%,"Switzer, Fred S",
PSYC,2750,1,Transportation Psych,76%,11%,7%,3%,1%,0%,0%,1%,0%,0%,0%,0%,"King, Savana",
PSYC,3060,1,Human Sexual Behavior,58%,23%,11%,3%,3%,0%,0%,2%,1%,0%,0%,0%,"Jorgensen, Jo",
PSYC,3090,100,Intro Experimental Psychol,18%,23%,25%,10%,17%,0%,0%,6%,0%,0%,0%,0%,"Grandits, Jennifer",
,,,,,,,,,,,,,,,,Bailey,
PSYC,3090,200,Intro Experimental Psychol,55%,19%,16%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Cotterill, Ben Francis",
PSYC,3090,300,Intro Experimental Psychol,42%,19%,13%,13%,13%,0%,0%,0%,0%,0%,0%,0%,"Raveendranath,",
,,,,,,,,,,,,,,,,Balagopal,
PSYC,3100,110,Advanced Experimental Ps,75%,15%,5%,3%,2%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,120,Advanced Experimental Ps,60%,29%,4%,0%,4%,0%,0%,2%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 187 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,3100,130,Advanced Experimental Ps,40%,47%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,140,Advanced Experimental Ps,73%,13%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,150,Advanced Experimental Ps,67%,27%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,160,Advanced Experimental Ps,80%,0%,13%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,170,Advanced Experimental Ps,67%,20%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,200,Advanced Experimental Ps,53%,35%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Stephens, Benjamin R",
PSYC,3210,1,Psychology of Music,61%,17%,4%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Cantalupo, Claudio",
PSYC,3210,2,Psychology of Music,63%,25%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cantalupo, Claudio",
PSYC,3220,1,Sensation and Perception,33%,47%,14%,0%,0%,0%,0%,3%,3%,0%,0%,0%,"Pagano, Christopher",
,,,,,,,,,,,,,,,,C,
PSYC,3240,1,Physiological Psych,38%,23%,18%,11%,3%,0%,0%,7%,0%,0%,0%,0%,"Cantalupo, Claudio",
PSYC,3240,2,Physiological Psych,31%,16%,30%,13%,3%,0%,0%,8%,0%,0%,0%,0%,"Pilcher, June J.",
PSYC,3330,1,Cognitive Psych,67%,20%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Byrne, Kaileigh",
,,,,,,,,,,,,,,,,Angela,
PSYC,3330,2,Cognitive Psych,40%,31%,13%,11%,3%,0%,0%,3%,0%,0%,0%,0%,"Byrne, Kaileigh",
,,,,,,,,,,,,,,,,Angela,
PSYC,3340,11,Cognitive Psych Lab,85%,6%,3%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Dumessa, Natan A",
PSYC,3340,22,Cognitive Psych Lab,83%,14%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dumessa, Natan A",
PSYC,3350,1,Human Factors Psychology,40%,32%,8%,4%,0%,0%,0%,16%,0%,0%,0%,0%,"Souders, Dustin",
,,,,,,,,,,,,,,,,Joshua,
PSYC,3400,1,Lifespan Developmental Ps,60%,33%,4%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Limber, Susan P.",
PSYC,3640,11,Industrial Psych,77%,19%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"George, Caroline",
,,,,,,,,,,,,,,,,Lydia,
PSYC,3680,1,Organizational Psych,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Robbins, Chelsea E",
PSYC,3680,2,Organizational Psych,86%,11%,1%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Hurley, Kenzie",
PSYC,3700,1,Personality,57%,30%,7%,4%,1%,0%,0%,0%,0%,0%,0%,0%,"Hester, John Robert",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 188 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,3770,1,Psych of Group & Team Dy,94%,2%,0%,0%,0%,0%,0%,2%,2%,0%,0%,0%,"Porter, Marissa Leigh",
,,,,,,,,,,,,,,,,Shuffler,
PSYC,3830,1,Abnormal Psychology,46%,28%,15%,4%,4%,0%,0%,3%,0%,0%,0%,0%,"Alley, Pamela R",
PSYC,3830,2,Abnormal Psychology,17%,46%,20%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Alley, Pamela R",
PSYC,3830,3,Abnormal Psychology,26%,41%,15%,9%,6%,0%,0%,3%,0%,0%,0%,0%,"Alley, Pamela R",
PSYC,3890,1,Forensic Psychology,78%,17%,3%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Cotterill, Ben Francis",
PSYC,3890,2,Psych of Religion,76%,12%,4%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Andaji Garmaroudi,",
,,,,,,,,,,,,,,,,Saeed,
PSYC,4080,1,Women and Psychology,71%,5%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Kowalski, Robin",
,,,,,,,,,,,,,,,,Marie,
PSYC,4080,2,Women and Psychology,68%,12%,12%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Kowalski, Robin",
,,,,,,,,,,,,,,,,Marie,
PSYC,4150,1,Systems and Theories,96%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mitchell, Keisha Ann",
PSYC,4150,2,Systems and Theories,86%,9%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mitchell, Keisha Ann",
PSYC,4430,1,Infant and Child Developm,78%,11%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,4800,1,Health Psychology,63%,33%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Baker, Anna",
PSYC,4880,1,Theories of Psychotherapy,40%,30%,20%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Quick, Lucinda",
,,,,,,,,,,,,,,,,Sorciere Shealy,
PSYC,4890,2,Cross-Cultural Hum Devel,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Limber, Susan P.",
PSYC,4930,100,Pract Clinical Psych,75%,6%,0%,0%,6%,0%,0%,6%,6%,0%,0%,0%,"Quick, Lucinda",
,,,,,,,,,,,,,,,,Sorciere Shealy,
PSYC,4930,200,Pract Clinical Psych,84%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zinzow, Heidi Marie",
PSYC,4980,241,Gig Work & Occupational,86%,0%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Sinclair, Robert",
,,,,,,,,,,,,,,,,Raymond,
PSYC,4980,321,Sports Ldrshp/Coaching,80%,0%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McKibben, Eric S",
PSYC,4980,511,Diversity Training in Orgs,91%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Traylor, Allison M",
PSYC,8100,1,Research Design I,78%,15%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rosopa, Patrick J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 189 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,8610,1,Personnel Psychology,67%,25%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Raymark, Patrick H",
PSYC,8730,1,SEM in Applied Psychology,56%,22%,0%,0%,0%,0%,0%,22%,0%,0%,0%,0%,"Agrawal, Shubham",
PSYC,8820,1,Occupat Health Psy,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Robert",
,,,,,,,,,,,,,,,,Raymond,
PSYC,8910,201,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pury, Cynthia L S",
PSYC,9910,181,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pak, Chong Hyon",
RCID,8010,401,History of Rhetorics,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Blakesley, David E",
RCID,8040,1,Visual Rhetorics,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Skrodzka, Agnieszka",
RCID,8050,401,Rhet Comm Info Tech,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Holmevik, Jan Rune",
RCID,8130,1,"Heidegger: Being, Time, Te",40%,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meng, Michael L",
RCID,9910,403,Dissertation,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Blakesley, David E",
RED,8000,1,Real Estate Develop Proces,81%,13%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Buckman, Stephen",
,,,,,,,,,,,,,,,,Thomas,
RED,8010,1,Real Estate Market Analysi,27%,40%,20%,0%,0%,0%,0%,7%,7%,0%,0%,0%,"Reed, Brian Alan",
RED,8040,1,Practicum in Residential D,41%,59%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Read, Dustin C",
RED,8050,1,Practicum in Commercial D,47%,53%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Read, Dustin C",
RED,8100,1,Real Estate Seminar Round,80%,7%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Read, Dustin C",
