Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,1030,51,Composition and Rhetoric,78%,17%,6%,0%,0%,0%,0%,0%,0%,"Enete, Jude",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 51 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,1030,55,Composition and Rhetoric,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Falter, John",
ENGL,1030,60,Composition and Rhetoric,63%,26%,11%,0%,0%,0%,0%,0%,0%,"Bruce, Camryn Jordan",
ENGL,1030,61,Composition and Rhetoric,50%,44%,0%,0%,0%,0%,0%,6%,0%,"Bruce, Camryn Jordan",
ENGL,1030,62,Composition and Rhetoric,56%,44%,0%,0%,0%,0%,0%,0%,0%,"Geren, Mary Smith",
ENGL,1030,63,Composition and Rhetoric,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Geren, Mary Smith",
ENGL,1030,65,Composition and Rhetoric,58%,42%,0%,0%,0%,0%,0%,0%,0%,"Geren, Mary Smith",
ENGL,1030,66,Composition and Rhetoric,79%,11%,5%,0%,5%,0%,0%,0%,0%,"Maciel, Amy Elizabeth",
ENGL,1030,67,Composition and Rhetoric,61%,22%,11%,0%,6%,0%,0%,0%,0%,"Maciel, Amy Elizabeth",
ENGL,1030,68,Composition and Rhetoric,68%,21%,5%,0%,5%,0%,0%,0%,0%,"Sauskojus, Kelly Morgan",
ENGL,1030,69,Composition and Rhetoric,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Sauskojus, Kelly Morgan",
ENGL,1030,100,Composition and Rhetoric,75%,13%,0%,6%,6%,0%,0%,0%,0%,"Burchanoski, Matthew Thomas",H
ENGL,1030,401,Composition and Rhetoric,68%,26%,5%,0%,0%,0%,0%,0%,0%,"Russell, Kara Michelle",
ENGL,1030,402,Composition and Rhetoric,65%,30%,0%,0%,5%,0%,0%,0%,0%,"Russell, Kara Michelle",
ENGL,2020,1,Lit Forms and Creative Writing,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Dugan, Melissa M",
ENGL,2020,2,Lit Forms and Creative Writing,83%,13%,0%,0%,0%,0%,0%,4%,0%,"Dugan, Melissa M",
ENGL,2020,4,Lit Forms and Creative Writing,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Treasure, Hannah Virginia",
ENGL,2020,5,Lit Forms and Creative Writing,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Treasure, Hannah Virginia",
ENGL,2020,6,Lit Forms and Creative Writing,87%,9%,0%,0%,0%,0%,0%,4%,0%,"Treasure, Hannah Virginia",
ENGL,2020,8,Lit Forms and Creative Writing,50%,17%,21%,0%,13%,0%,0%,0%,0%,"Nalley, Sharon Kathleen",
ENGL,2020,9,Lit Forms and Creative Writing,58%,29%,13%,0%,0%,0%,0%,0%,0%,"Nalley, Sharon Kathleen",
ENGL,2020,10,Lit Forms and Creative Writing,83%,8%,8%,0%,0%,0%,0%,0%,0%,"Nalley, Sharon Kathleen",
ENGL,2020,11,Lit Forms and Creative Writing,67%,21%,0%,0%,4%,0%,0%,8%,0%,"Reed, Justin Phillip",
ENGL,2020,13,Lit Forms and Creative Writing,91%,0%,9%,0%,0%,0%,0%,0%,0%,"Correale, Anthony R",
ENGL,2020,14,Lit Forms and Creative Writing,83%,13%,0%,0%,4%,0%,0%,0%,0%,"Correale, Anthony R",
ENGL,2120,1,World Lit: Ancient & Modern,66%,13%,16%,0%,0%,0%,0%,6%,0%,"Hankins, Gabriel Anderson",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 52 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,2120,2,World Lit: Ancient & Modern,33%,37%,19%,0%,0%,0%,0%,11%,0%,"Hankins, Gabriel Anderson",
ENGL,2120,3,World Lit: Ancient & Modern,37%,43%,10%,7%,0%,0%,0%,3%,0%,"Hankins, Gabriel Anderson",
ENGL,2120,4,World Lit: Ancient & Modern,50%,36%,11%,0%,0%,0%,0%,4%,0%,"Hankins, Gabriel Anderson",
ENGL,2120,5,World Lit: Forms of Heartbreak,30%,57%,9%,4%,0%,0%,0%,0%,0%,"Godwin, Hannah Pittman",
ENGL,2120,6,World Lit: Forms of Heartbreak,57%,22%,4%,4%,0%,0%,0%,13%,0%,"Godwin, Hannah Pittman",
ENGL,2120,7,World Lit: Forms of Heartbreak,67%,21%,4%,4%,4%,0%,0%,0%,0%,"Godwin, Hannah Pittman",
ENGL,2120,9,World Lit: Scifi & Fantasy,67%,29%,4%,0%,0%,0%,0%,0%,0%,"Watkins, Sarah Savannah",
ENGL,2120,10,World Lit: Scifi & Fantasy,71%,21%,8%,0%,0%,0%,0%,0%,0%,"Watkins, Sarah Savannah",
ENGL,2120,11,World Lit: Scifi & Fantasy,52%,35%,13%,0%,0%,0%,0%,0%,0%,"Watkins, Sarah Savannah",
ENGL,2120,12,World Lit: Scifi & Fantasy,79%,17%,0%,0%,4%,0%,0%,0%,0%,"Watkins, Sarah Savannah",
ENGL,2120,13,World Lit:,44%,44%,13%,0%,0%,0%,0%,0%,0%,"Tuite, Kenneth Michael",
ENGL,2120,14,World Lit:,21%,47%,16%,0%,16%,0%,0%,0%,0%,"Tuite, Kenneth Michael",
ENGL,2120,15,World Lit: Narratives & Social,50%,33%,8%,0%,0%,0%,0%,8%,0%,"Ghita, Lucian",
ENGL,2120,16,World Lit: Narratives & Social,79%,17%,4%,0%,0%,0%,0%,0%,0%,"Ghita, Lucian",
ENGL,2120,17,World Lit: Narratives & Social,75%,21%,0%,0%,0%,0%,0%,4%,0%,"Ghita, Lucian",
ENGL,2120,18,World Lit: Global Childhood,83%,8%,4%,0%,0%,0%,0%,4%,0%,"Williams, Heather Price",
ENGL,2120,19,World Lit: Global Childhood,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Williams, Heather Price",
ENGL,2120,20,World Lit:,41%,18%,14%,5%,0%,0%,0%,23%,0%,"Foltz, David Charles",
ENGL,2120,21,World Lit:,67%,19%,10%,0%,5%,0%,0%,0%,0%,"Foltz, David Charles",
ENGL,2120,22,World Lit: Love & War,74%,22%,0%,0%,0%,0%,0%,4%,0%,"Swords, Allen N.",
ENGL,2120,23,World Lit: 90s Narratives,74%,9%,0%,0%,0%,0%,0%,17%,0%,"Swords, Allen N.",
ENGL,2120,24,World Lit:,43%,39%,4%,0%,4%,0%,0%,4%,4%,"Kettnich, Karen M",
ENGL,2120,25,World Lit:,65%,17%,13%,4%,0%,0%,0%,0%,0%,"Kettnich, Karen M",
ENGL,2120,26,World Lit: Medieval,71%,21%,0%,0%,4%,0%,0%,0%,4%,"Pierce, Ingrid Anna",
ENGL,2120,27,World Lit: Medieval,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Pierce, Ingrid Anna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 53 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,2120,28,World Lit: Medieval,71%,25%,4%,0%,0%,0%,0%,0%,0%,"Pierce, Ingrid Anna",
ENGL,2120,400,World Lit:,48%,24%,24%,0%,0%,0%,0%,4%,0%,"Citro, Daniel Scott",
ENGL,2120,401,World Lit:,46%,33%,4%,4%,0%,0%,0%,13%,0%,"Citro, Daniel Scott",
ENGL,2120,402,World Lit:,21%,46%,13%,0%,0%,0%,0%,17%,4%,"Kettnich, Karen M",
ENGL,2120,403,World Lit:,17%,35%,26%,4%,0%,0%,0%,17%,0%,"Kettnich, Karen M",
ENGL,2130,1,Brit Lit: Politics of Folklore,67%,29%,0%,0%,4%,0%,0%,0%,0%,"Joczik, Virginia Fleming",
ENGL,2130,2,Brit Lit: Politics of Folklore,54%,38%,0%,0%,4%,0%,0%,4%,0%,"Joczik, Virginia Fleming",
ENGL,2130,3,Brit Lit: Power & People,46%,46%,0%,8%,0%,0%,0%,0%,0%,"McKelvey, Chelsea Rice",
ENGL,2130,4,Brit Lit: Power & People,58%,29%,4%,0%,4%,0%,0%,4%,0%,"McKelvey, Chelsea Rice",
ENGL,2130,5,Brit Lit: Victorian Disney,13%,31%,44%,0%,6%,0%,0%,6%,0%,"MacAlystre, Megan Noel",
ENGL,2130,6,Brit Lit: Victorian Disney,17%,28%,33%,11%,6%,0%,0%,6%,0%,"MacAlystre, Megan Noel",
ENGL,2130,7,Brit Lit: Victorian Disney,17%,52%,17%,4%,9%,0%,0%,0%,0%,"MacAlystre, Megan Noel",
ENGL,2130,8,Brit Lit: Romance & Adaptation,46%,50%,0%,0%,0%,0%,0%,4%,0%,"Yates, Emily Caroline",
ENGL,2130,9,Brit Lit: Romance & Adaptation,38%,33%,13%,17%,0%,0%,0%,0%,0%,"Yates, Emily Caroline",
ENGL,2130,400,Brit Lit: Polar Gothic,52%,26%,13%,0%,4%,0%,0%,4%,0%,"Makala, Remley Melissa",
,,,,,,,,,,,,,Edmundson,
ENGL,2130,401,Brit Lit: Polar Gothic,63%,21%,13%,0%,0%,0%,0%,4%,0%,"Makala, Remley Melissa",
,,,,,,,,,,,,,Edmundson,
ENGL,2130,402,Brit Lit: Polar Gothic,67%,17%,8%,0%,0%,0%,0%,8%,0%,"Makala, Remley Melissa",
,,,,,,,,,,,,,Edmundson,
ENGL,2140,1,American Lit: Bad Guys,92%,3%,0%,3%,0%,0%,0%,3%,0%,"Field, Jonathan Beecher",
ENGL,2140,2,American Lit: Bad Guys,89%,8%,0%,3%,0%,0%,0%,0%,0%,"Field, Jonathan Beecher",
ENGL,2140,3,American Lit: Bad Guys,89%,8%,3%,0%,0%,0%,0%,0%,0%,"Field, Jonathan Beecher",
ENGL,2140,4,American Lit: Bad Guys,92%,5%,0%,0%,3%,0%,0%,0%,0%,"Field, Jonathan Beecher",
ENGL,2140,5,American Lit:,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Puckett, James Andrew",
ENGL,2140,6,American Lit:,83%,13%,0%,0%,0%,0%,0%,4%,0%,"Puckett, James Andrew",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 54 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,2140,7,American Lit:,54%,21%,17%,4%,0%,0%,0%,4%,0%,"Foltz, David Charles",
ENGL,2140,8,American Lit:,48%,30%,4%,4%,0%,0%,0%,13%,0%,"Foltz, David Charles",
ENGL,2140,9,American Lit:,63%,29%,0%,0%,0%,0%,0%,8%,0%,"Citro, Daniel Scott",
ENGL,2140,10,American Lit:,46%,38%,8%,4%,0%,0%,0%,4%,0%,"Citro, Daniel Scott",
ENGL,2140,12,American Lit:,75%,8%,4%,8%,4%,0%,0%,0%,0%,"Puckett, James Andrew",
ENGL,2140,13,American Lit:,71%,21%,0%,0%,8%,0%,0%,0%,0%,"Puckett, James Andrew",
ENGL,2140,400,American Lit: Labor & Identity,63%,29%,8%,0%,0%,0%,0%,0%,0%,"Forsberg, Jennifer Hagen",
ENGL,2140,401,American Lit: Labor & Identity,71%,25%,4%,0%,0%,0%,0%,0%,0%,"Forsberg, Jennifer Hagen",
ENGL,2150,1,20th-21st Lit: Fantasy/Reality,54%,29%,4%,0%,4%,0%,0%,8%,0%,"Yates, Emily Caroline",
ENGL,2150,2,20th-21st Lit: Fantasy/Reality,71%,13%,8%,0%,0%,0%,0%,8%,0%,"Yates, Emily Caroline",
ENGL,2150,3,20th-21st Lit: Vietnam War,78%,13%,9%,0%,0%,0%,0%,0%,0%,"Swords, Allen N.",
ENGL,2150,4,20th-21st Lit: Heros& Villains,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Swords, Allen N.",
ENGL,2150,5,20th-21st Lit: Exit & Escape,29%,33%,25%,8%,0%,0%,0%,4%,0%,"McKelvey, Richard Seth",
ENGL,2150,6,20th-21st Lit: Exit & Escape,43%,35%,9%,9%,4%,0%,0%,0%,0%,"McKelvey, Richard Seth",
ENGL,2150,7,20th-21st Lit: Exit & Escape,30%,52%,9%,4%,4%,0%,0%,0%,0%,"McKelvey, Richard Seth",
ENGL,2150,8,20th-21st Lit:,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Clark, Brittany Rose",
ENGL,2150,9,20th-21st Lit: Magical Realism,75%,21%,0%,0%,0%,0%,0%,4%,0%,"Joczik, Virginia Fleming",
ENGL,2150,10,20th-21st Lit: Magical Realism,61%,22%,13%,0%,4%,0%,0%,0%,0%,"Joczik, Virginia Fleming",
ENGL,2150,11,20th-21st Lit:,87%,9%,0%,0%,4%,0%,0%,0%,0%,"Clark, Brittany Rose",
ENGL,2150,12,20th-21st Lit:,54%,33%,8%,0%,0%,0%,0%,4%,0%,"Stansell, Elizabeth Anderson",
ENGL,2150,13,20th-21st Lit:,71%,21%,4%,0%,0%,0%,0%,4%,0%,"Stansell, Elizabeth Anderson",
ENGL,2150,14,20th-21st Lit:,88%,8%,4%,0%,0%,0%,0%,0%,0%,"Correale, Anthony R",
ENGL,2150,15,20th-21st Lit:,92%,0%,4%,0%,0%,0%,0%,4%,0%,"Correale, Anthony R",
ENGL,2150,16,20th-21st Lit: Postmodern Pop,46%,33%,13%,0%,0%,0%,0%,8%,0%,"Pursley, John Logan",
ENGL,2150,17,20th-21st Lit: Postmodern Pop,46%,33%,17%,4%,0%,0%,0%,0%,0%,"Pursley, John Logan",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 55 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,2150,18,Lit in 20th-21st Cent Contexts,71%,14%,5%,5%,0%,0%,0%,5%,0%,"Russell, Kara Michelle",
ENGL,2150,19,Lit in 20th-21st Cent Contexts,38%,50%,4%,4%,0%,0%,0%,4%,0%,"Russell, Kara Michelle",
ENGL,2150,20,Lit in 20th-21st Cent Contexts,63%,29%,4%,0%,4%,0%,0%,0%,0%,"Monaghan, Amy N",
ENGL,2150,21,Lit in 20th-21st Cent Contexts,57%,35%,4%,0%,0%,0%,0%,4%,0%,"Monaghan, Amy N",
ENGL,2150,22,Lit in 20th-21st Cent Contexts,46%,21%,25%,0%,4%,0%,0%,4%,0%,"Monaghan, Amy N",
ENGL,2150,23,Lit in 20th-21st Cent Contexts,58%,29%,4%,0%,4%,0%,0%,4%,0%,"Monaghan, Amy N",
ENGL,2150,400,20th-21st Lit:Culture Industry,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Forsberg, Jennifer Hagen",
ENGL,2150,401,20th-21st Lit:Culture Industry,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Forsberg, Jennifer Hagen",
ENGL,2150,402,20th-21st Lit:,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Stansell, Elizabeth Anderson",
ENGL,2150,403,20th-21st Lit:,88%,4%,8%,0%,0%,0%,0%,0%,0%,"Stansell, Elizabeth Anderson",
ENGL,2160,4,Afr Am Lit:,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Taylor James",
ENGL,2160,5,Afr Am Lit:,79%,17%,0%,0%,4%,0%,0%,0%,0%,"Roberts, Taylor James",
ENGL,2160,400,Afr Am Lit:,75%,13%,0%,4%,8%,0%,0%,0%,0%,"Johnson, Tareva Leselle",
ENGL,2160,401,African American Literature,79%,8%,0%,0%,8%,0%,0%,4%,0%,"Johnson, Tareva Leselle",
ENGL,2160,402,African American Literature,78%,17%,4%,0%,0%,0%,0%,0%,0%,"Johnson, Tareva Leselle",
ENGL,2160,403,African American Literature,73%,18%,0%,0%,5%,0%,0%,5%,0%,"Johnson, Tareva Leselle",
ENGL,2310,1,Intro to Journalism,53%,42%,0%,0%,0%,0%,0%,5%,0%,"Pulley, William M",
ENGL,3100,1,The Practice of Criticism,58%,26%,0%,0%,5%,0%,0%,5%,5%,"Mastroianni, Dominic B",
ENGL,3100,2,The Practice of Criticism,47%,47%,0%,0%,0%,0%,0%,6%,0%,"Rivlin, Elizabeth J",
ENGL,3100,3,The Practice of Criticism,30%,35%,15%,10%,0%,0%,0%,5%,5%,"Goss, Erin Marina",
ENGL,3120,1,Advanced Composition,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Sauskojus, Kelly Morgan",
ENGL,3180,1,Religion and Literature,86%,7%,7%,0%,0%,0%,0%,0%,0%,"Patterson, Brett C",
ENGL,3450,1,Intr Creative Writing: Fiction,81%,13%,0%,6%,0%,0%,0%,0%,0%,"Lawson, April Ayers",
ENGL,3460,1,Intr Creative Writing: Poetry,68%,32%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Stephanie Lorraine",
ENGL,3480,1,Intr Creat Writ: Screenwriting,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Dugan, Melissa M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 56 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,3490,1,Tech/Pop Imagination,75%,10%,10%,0%,5%,0%,0%,0%,0%,"Crist-Wagner, Keri Jane",
ENGL,3530,1,Amer Lit-Race/Ethnicity/Migrat,74%,16%,11%,0%,0%,0%,0%,0%,0%,"Thomas, George Porter",
ENGL,3530,2,Amer Lit-Race/Ethnicity/Migrat,82%,12%,0%,0%,0%,0%,0%,6%,0%,"Thomas, George Porter",
ENGL,3560,1,Science Fiction,74%,26%,0%,0%,0%,0%,0%,0%,0%,"Ogoti, Vincent Rwenyo",
ENGL,3800,1,Women Writers,74%,26%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Stephanie Lorraine",
ENGL,3860,1,Adolescent Literature,64%,27%,9%,0%,0%,0%,0%,0%,0%,"MacAlystre, Megan Noel",
ENGL,3960,1,Brit Lit Survey I,47%,16%,32%,5%,0%,0%,0%,0%,0%,"Goss, Erin Marina",
ENGL,3970,1,Brit Lit Survey II,83%,11%,0%,0%,6%,0%,0%,0%,0%,"Manganelli, Kimberly Snyder",
ENGL,3980,1,Amer Lit Survey I,58%,28%,8%,3%,3%,0%,0%,3%,0%,"Ashton, Susanna M",
ENGL,3990,1,Amer Lit Survey II,68%,26%,0%,5%,0%,0%,0%,0%,0%,"Thomas, George Porter",
ENGL,4010,1,Grammar Survey,56%,11%,17%,11%,0%,0%,0%,6%,0%,"McGrath, Brian M",
ENGL,4070,1,The Medieval Period,83%,6%,6%,0%,0%,0%,0%,6%,0%,"Correa Reyes, Jonathan",
,,,,,,,,,,,,,Fernando,
ENGL,4110,1,Shakespeare,27%,32%,19%,5%,0%,0%,0%,16%,0%,"Stockton, William H",
ENGL,4150,1,The Restoration & 18th Century,31%,44%,19%,0%,0%,0%,0%,6%,0%,"Morrissey, Lee J",
ENGL,4230,1,Topics in Writing Fiction,72%,22%,0%,0%,0%,0%,0%,6%,0%,"Morris, Keith L",
ENGL,4260,1,Southern Literature,50%,33%,11%,6%,0%,0%,0%,0%,0%,"Godwin, Hannah Pittman",
ENGL,4290,1,Dramatic Literature I,81%,13%,6%,0%,0%,0%,0%,0%,0%,"Howard, Tharon W",
ENGL,4310,1,Modern Poetry,46%,15%,23%,0%,0%,0%,0%,15%,0%,"McGrath, Brian M",
ENGL,4320,1,Modern Fiction,68%,21%,0%,0%,0%,0%,0%,5%,5%,"Hankins, Gabriel Anderson",
ENGL,4650,1,Topics in Literature from 1900,87%,0%,7%,0%,0%,0%,0%,7%,0%,"Burchanoski, Matthew Thomas",
ENGL,4750,1,Writing for Electronic Media,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Field, Jonathan Beecher",
ENGL,4830,1,African American Lit 1920-Pres,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Ogoti, Vincent Rwenyo",
ENGL,4850,1,Composition/Lang for Teachers,89%,0%,0%,0%,0%,0%,0%,0%,11%,"Pelt, April Susanne",
ENGL,4960,2,Senior Seminar,80%,0%,13%,0%,0%,0%,0%,7%,0%,"Eatman, Megan E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 57 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGL,4990,1,Practicum in Writing,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Pursley, John Logan",
ENGL,8850,1,Composition Theory,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Smith, Michelle C",
ENGL,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Manganelli, Kimberly Snyder",
ENGR,1020,213,Engineering Discipl & Skills,22%,33%,24%,6%,10%,0%,0%,4%,0%,"Miller, Matthew Kent",
ENGR,1020,214,Engineering Discipl & Skills,15%,26%,21%,11%,17%,0%,0%,11%,0%,"Miller, Matthew Kent",
ENGR,1020,215,Engineering Discipl & Skills,19%,31%,35%,8%,2%,0%,0%,4%,0%,"Kiernan, Michael Joseph",
ENGR,1020,500,Engineering Discipl & Skills,0%,50%,17%,8%,17%,0%,0%,8%,0%,"Flanagan, Elizabeth Zanin",
ENGR,1110,331,Engineering Success Skills II,55%,34%,6%,0%,2%,0%,0%,2%,0%,"Kiernan, Michael Joseph",
ENGR,1410,321,Programming & Problem Solving,12%,31%,26%,17%,2%,0%,0%,12%,0%,"Khedun, Hema",
ENGR,1410,322,Programming & Problem Solving,19%,43%,19%,12%,2%,0%,0%,5%,0%,"Crocker, Grace Fulmer",
ENGR,1410,323,Programming & Problem Solving,22%,39%,15%,2%,10%,0%,0%,12%,0%,"Waldrop, Michael T",
ENGR,1410,324,Programming & Problem Solving,14%,19%,31%,17%,12%,0%,0%,7%,0%,"Waldrop, Michael T",
ENGR,1410,325,Programming & Problem Solving,36%,36%,17%,2%,7%,0%,0%,2%,0%,"Spence, Chelsea Elizabeth",
ENGR,1410,326,Programming & Problem Solving,37%,7%,27%,17%,10%,0%,0%,2%,0%,"Martin, William D",
ENGR,1410,621,Programming & Problem Solving,34%,31%,14%,14%,3%,0%,0%,3%,0%,"Spence, Chelsea Elizabeth",
ENGR,1410,622,Programming & Problem Solving,26%,33%,10%,19%,2%,0%,0%,10%,0%,"Spence, Chelsea Elizabeth",
ENGR,1410,623,Programming & Problem Solving,10%,29%,20%,10%,20%,0%,0%,12%,0%,"Yasmin, Nighat",
ENGR,1410,624,Programming & Problem Solving,12%,32%,22%,5%,17%,0%,0%,12%,0%,"Yasmin, Nighat",
ENGR,1410,625,Programming & Problem Solving,32%,20%,22%,7%,10%,0%,0%,10%,0%,"Yasmin, Nighat",
ENGR,1410,626,Programming & Problem Solving,27%,24%,32%,10%,2%,0%,0%,5%,0%,"Zhou, Zuo",
ENGR,1410,627,Programming & Problem Solving,29%,29%,22%,7%,10%,0%,0%,2%,0%,"Zhou, Zuo",
ENGR,1410,628,Programming & Problem Solving,33%,31%,22%,6%,6%,0%,0%,3%,0%,"Zhou, Zuo",
ENGR,1410,821,Programming & Problem Solving,37%,27%,15%,7%,5%,0%,0%,10%,0%,"Brandon, Steven C",
ENGR,1410,822,Programming & Problem Solving,20%,17%,29%,10%,12%,0%,0%,12%,0%,"Brandon, Steven C",
ENGR,1410,823,Programming & Problem Solving,24%,27%,32%,5%,5%,0%,0%,7%,0%,"Brandon, Steven C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, June 3, 2025",,,,,,,,,,,,,Page 58 of 126,
Grades Report for 202501,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ENGR,1410,824,Programming & Problem Solving,12%,44%,24%,2%,10%,0%,0%,7%,0%,"Khedun, Hema",
ENGR,1410,825,Programming & Problem Solving,39%,22%,24%,7%,2%,0%,0%,5%,0%,"Khedun, Hema",
ENGR,1410,826,Programming & Problem Solving,21%,26%,24%,17%,0%,0%,0%,12%,0%,"Walker, Kyle Jae Ho",
ENGR,1410,827,Programming & Problem Solving,21%,33%,21%,12%,5%,0%,0%,7%,0%,"Walker, Kyle Jae Ho",
ENGR,1410,828,Programming & Problem Solving,40%,16%,16%,16%,7%,0%,0%,2%,2%,"Walker, Kyle Jae Ho",
ENGR,1520,552,Engineering Computer Skills,26%,32%,26%,9%,4%,0%,0%,4%,0%,"Kiernan, Michael Joseph",
ENGR,2080,281,Engr Graphics & Machine Design,51%,29%,11%,4%,2%,0%,0%,2%,0%,"Minor, John C",
ENGR,2080,285,Engr Graphics & Machine Design,57%,28%,9%,4%,2%,0%,0%,0%,0%,"Minor, John C",
ENGR,2080,286,Engr Graphics & Machine Design,38%,26%,17%,6%,2%,0%,0%,11%,0%,"Minor, John C",
ENGR,2080,382,Engr Graphics & Machine Design,51%,30%,11%,2%,6%,0%,0%,0%,0%,"Altinkaynak, Evrim Selin",
ENGR,2080,383,Engr Graphics & Machine Design,61%,28%,4%,2%,4%,0%,0%,0%,0%,"Altinkaynak, Evrim Selin",
ENGR,2080,582,Engr Graphics & Machine Design,57%,30%,11%,0%,0%,0%,0%,2%,0%,"Waldrop, Michael T",
ENGR,2080,583,Engr Graphics & Machine Design,55%,38%,4%,0%,2%,0%,0%,0%,0%,"Menon, Karthik Ramkumar",
ENGR,2080,584,Engr Graphics & Machine Design,60%,36%,2%,0%,2%,0%,0%,0%,0%,"Minor, John C",
ENGR,2080,884,Engr Graphics & Machine Design,50%,28%,9%,4%,2%,0%,0%,7%,0%,"Thomas, Vishal Joseph",
ENGR,2080,885,Engr Graphics & Machine Design,47%,34%,6%,4%,4%,0%,0%,4%,0%,"Altinkaynak, Evrim Selin",
