Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,15,General Physics Lab II,64%,27%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,17,General Physics Lab II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,20,General Physics Lab II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2210,1,Physics with Calculus II,29%,39%,22%,6%,2%,0%,0%,3%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,2210,2,Physics with Calculus II,27%,41%,21%,4%,3%,0%,0%,4%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,2210,3,Physics with Calculus II,38%,38%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Marler, Joan P",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 133 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2210,4,Physics w/Calculus II(HON),64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Marler, Joan P",H
PHYS,2220,1,Physics with Calculus III,50%,30%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Rao, Apparao M.",
PHYS,2230,1,Physics Lab II,89%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,2,Physics Lab II,39%,39%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,3,Physics Lab II,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,7,Physics Lab II,86%,7%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,8,Physics Lab II,83%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,9,Physics Lab II,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,10,Physics Lab II,60%,20%,13%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2400,1,Physics of the Weather,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lehmacher, Gerald A",
PHYS,2990,3,Cr Inq in Physics & Astrono,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,2990,5,CI Single Molecule Detecti,0%,0%,0%,0%,0%,67%,0%,33%,0%,0%,0%,0%,"Sanabria, Hugo",
PHYS,2990,12,CI Linear Magnetic Acceler,0%,0%,0%,0%,0%,89%,0%,11%,0%,0%,0%,0%,"Sosolik, Chad E",
PHYS,3110,1,Methods Theor Phys,31%,25%,25%,0%,0%,0%,0%,19%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,3220,1,Mechanics II,36%,36%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fung, Jeffrey Chak",
,,,,,,,,,,,,,,,,Chee,
PHYS,3990,1,CI: Spaceflight Mission Des,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kaeppler, Stephen",
,,,,,,,,,,,,,,,,Roland,
PHYS,3990,2,STEM Competitions,0%,0%,0%,0%,0%,92%,0%,8%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,3990,3,CI: Physics of Magic,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pope, Amy Liann",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 134 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,3990,12,CI: Ionospheric Radar Studi,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kaeppler, Stephen",
,,,,,,,,,,,,,,,,Roland,
PHYS,4650,1,Thermo and Stat Mech,62%,15%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Oberheide, Jens",
PHYS,6220,1,Mechanics II,27%,64%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fung, Jeffrey Chak",
,,,,,,,,,,,,,,,,Chee,
PHYS,6560,1,Quantum Physics II,42%,50%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Leising, Mark D",
PHYS,6650,1,Thermo and Stat Mech,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Oberheide, Jens",
PHYS,8190,1,Comp Biophysics,40%,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Alexov, Emil Georgiev",
PHYS,8410,1,Electrodynamics I,45%,55%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Daw, Murray S",
PHYS,9910,5,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rao, Apparao M.",
PHYS,9910,14,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ajello, Marco",
PKSC,1020,1,Intro to Pkg Sci,27%,30%,32%,3%,8%,0%,0%,0%,0%,0%,0%,0%,"Batt, Heather P",
PKSC,2010,1,Pkg Perishable Prod,22%,30%,17%,22%,9%,0%,0%,0%,0%,0%,0%,0%,"Batt, Heather P",
PKSC,2040,1,Container Systems,17%,61%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guerra Marcondes,",
,,,,,,,,,,,,,,,,Patricia Dione,
PKSC,3200,1,Pkg Design Theory,68%,25%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Hurley, Rupert A",
PKSC,4160,1,Application of Polymers in,35%,55%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Campbell, Alicia",
,,,,,,,,,,,,,,,,Cutler,
PKSC,4200,1,Package Design & Develop,76%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Appleby, Haley Ellis",
PKSC,4300,1,Converting for Flexible Pkg,60%,36%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Darby, Duncan O",
PKSC,4400,1,Packaging for Distribution,88%,4%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Campbell, Alicia",
,,,,,,,,,,,,,,,,Cutler,
PLPA,2130,1,Fungi & Civilization,46%,21%,17%,17%,0%,0%,0%,0%,0%,0%,0%,0%,"Kerrigan, Julia Louise",
PLPA,4020,1,Prin of Integrated Pest Mgt,61%,39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brewster, Carlyle",
,,,,,,,,,,,,,,,,Christopher,
PLPA,8020,1,Case Studies in Plant Path,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Cieniewicz, Elizabeth",
,,,,,,,,,,,,,,,,Jeannette,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 135 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,1010,1,American National Govern,36%,32%,29%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Carey, Robert T",
POSC,1010,2,American National Govern,59%,23%,10%,1%,6%,0%,0%,1%,0%,0%,0%,0%,"Lopez, Ramon",
,,,,,,,,,,,,,,,,Edgardo,
POSC,1010,3,American National Govern,54%,22%,14%,6%,3%,0%,0%,1%,0%,0%,0%,0%,"Lopez, Ramon",
,,,,,,,,,,,,,,,,Edgardo,
POSC,1010,4,American National Govern,29%,43%,19%,9%,1%,0%,0%,0%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,1010,6,American National Govern,20%,29%,27%,17%,2%,0%,0%,5%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,1010,9,American National Govern,53%,44%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,1010,10,American National Govern,51%,28%,7%,4%,3%,0%,0%,6%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,1010,11,American National Govern,26%,46%,20%,6%,0%,0%,0%,1%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,1010,12,American National Govern,52%,41%,5%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,1020,1,Intro International Relatio,30%,40%,18%,5%,0%,0%,0%,8%,0%,0%,0%,0%,"Hunter, Sarah Gail",
POSC,1020,2,Intro International Relatio,24%,34%,8%,13%,13%,0%,0%,8%,0%,0%,0%,0%,"Hunter, Sarah Gail",
POSC,1020,3,Intro International Relatio,41%,30%,13%,4%,6%,0%,0%,7%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,1020,4,Intro International Relatio,44%,25%,13%,2%,7%,0%,0%,9%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,1020,900,Intro International Relatio,32%,53%,5%,3%,2%,0%,0%,5%,0%,0%,0%,0%,"Petersheim,",
,,,,,,,,,,,,,,,,Meredith-Joy,
POSC,1020,902,Intro International Relatio,60%,25%,5%,0%,5%,0%,0%,0%,5%,0%,0%,0%,"Hu, Xiaobo",
POSC,1030,1,Intro to Political Theory,54%,39%,0%,0%,0%,0%,0%,4%,4%,0%,0%,0%,"Bunn, Philip Dane",
POSC,1030,2,Intro to Political Theory,30%,27%,23%,7%,3%,0%,0%,10%,0%,0%,0%,0%,"Turner, Brandon P",
POSC,1030,3,Intro to Political Theory,71%,24%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gross, Andrew",
POSC,1030,4,Intro to Political Theory,50%,42%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Gross, Andrew",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 136 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,1030,5,Intro to Political Theory,63%,20%,13%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Krauss, Spencer",
,,,,,,,,,,,,,,,,James,
POSC,1030,6,Intro to Political Theory,71%,17%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Postell, Samuel",
,,,,,,,,,,,,,,,,Sheridan,
POSC,1030,7,Intro to Political Theory,50%,37%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Thomas, Adam",
,,,,,,,,,,,,,,,,Michael,
POSC,1040,1,Intro to Comparative Politi,22%,37%,19%,7%,7%,0%,0%,7%,0%,0%,0%,0%,"Curtis, Katherine",
,,,,,,,,,,,,,,,,Amber,
POSC,1040,2,Intro to Comparative Politi,73%,18%,7%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Tate, Andrew G",
POSC,1990,1,Intro Pol Sci,47%,35%,8%,4%,2%,0%,0%,3%,0%,0%,0%,0%,"Petersheim,",
,,,,,,,,,,,,,,,,Meredith-Joy,
POSC,3020,1,State and Loc Gov,36%,52%,4%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Ransom, Bruce W",
POSC,3020,2,State and Loc Gov,50%,46%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ransom, Bruce W",
POSC,3050,1,Creative Inquiry in Pol Sci,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Rhodes-Purdy,",
,,,,,,,,,,,,,,,,Matthew Henry,
POSC,3050,3,Creative Inquiry in Pol Sci,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hu, Xiaobo",
POSC,3050,6,Creative Inquiry in Pol Sci,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,3050,14,Creative Inquiry in Pol Sci,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hu, Xiaobo",
POSC,3210,1,Public Admin,68%,20%,5%,0%,2%,0%,0%,2%,2%,0%,0%,0%,"Carey, Robert T",
POSC,3410,1,Quant Meth in Pol Sc,28%,24%,10%,10%,14%,0%,0%,14%,0%,0%,0%,0%,"Hunter, Sarah Gail",
POSC,3630,1,US Foreign Policy,40%,33%,25%,0%,0%,0%,0%,0%,3%,0%,0%,0%,"Peake, Jeffrey Scott",
POSC,3640,1,American Presidency in Fil,88%,5%,3%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Warber, Adam L",
POSC,3760,901,Democratization,81%,7%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Azizi, Arash",
POSC,4030,1,United States Congress,69%,14%,7%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,4050,1,The American Presidency,14%,24%,21%,10%,21%,0%,0%,10%,0%,0%,0%,0%,"Warber, Adam L",
POSC,4070,1,Religion and Politic,45%,25%,15%,5%,0%,0%,0%,5%,5%,0%,0%,0%,"Olson, Laura R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 137 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,4230,1,Urban Politics,40%,30%,0%,0%,20%,0%,0%,0%,10%,0%,0%,0%,"Ransom, Bruce W",
POSC,4360,1,Law Courts Politics,43%,38%,11%,0%,0%,0%,0%,5%,3%,0%,0%,0%,"Lasser, William",
POSC,4370,1,Constitut Law: Rights & Lib,44%,34%,16%,2%,2%,0%,0%,2%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,4380,1,Constitut Law: Struc of Go,33%,39%,24%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Lasser, William",
POSC,4440,1,Populism,37%,32%,11%,0%,21%,0%,0%,0%,0%,0%,0%,0%,"Rhodes-Purdy,",
,,,,,,,,,,,,,,,,Matthew Henry,
POSC,4470,1,International Law,35%,19%,8%,19%,8%,0%,0%,12%,0%,0%,0%,0%,"Curtis, Katherine",
,,,,,,,,,,,,,,,,Amber,
POSC,4480,615,Internat'l Political Econom,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peake, Jeffrey Scott",
POSC,4490,1,Political Theory of Capitalis,78%,16%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Postell, Samuel",
,,,,,,,,,,,,,,,,Sheridan,
POSC,4490,2,Political Theory of Capitalis,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Daniels, Eric D",
POSC,4500,1,Theories of Justice,53%,24%,16%,5%,0%,0%,0%,3%,0%,0%,0%,0%,"Lopez, Ramon",
,,,,,,,,,,,,,,,,Edgardo,
POSC,4500,3,Enlightenment in Pol Thou,52%,39%,6%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Turner, Brandon P",
POSC,4550,1,Pol Thght of American Fou,80%,13%,5%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Bunn, Philip Dane",
POSC,4550,2,Pol Thght of American Fou,95%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Thomas, Adam",
,,,,,,,,,,,,,,,,Michael,
POSC,4570,1,Terrorism & Violent Extre,53%,31%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jadoon, Amira",
,,,,,,,,,,,,,,,,Saleem,
POSC,4710,1,Russian Politics,44%,32%,12%,0%,4%,0%,0%,8%,0%,0%,0%,0%,"Tannenbaum, Aron",
,,,,,,,,,,,,,,,,George,
POSC,4760,1,Middle East Politics,85%,0%,0%,0%,10%,0%,0%,5%,0%,0%,0%,0%,"Azizi, Arash",
POSC,4780,1,Latin Amer Politics,59%,28%,0%,0%,7%,0%,0%,3%,3%,0%,0%,0%,"Rhodes-Purdy,",
,,,,,,,,,,,,,,,,Matthew Henry,
POSC,4800,1,Gender and Politics,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Selela, Gugu Charity",
POSC,4890,1,Wisdom of the Moderns,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, C Bradley",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 138 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,4890,3,Human Rights,42%,42%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,4990,1,Capstone in Political Scienc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Petersheim,",
,,,,,,,,,,,,,,,,Meredith-Joy,
POST,8250,1,"Politics, Policy & Admin",67%,22%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Peake, Jeffrey Scott",
POST,8330,1,Collective Action,33%,17%,0%,0%,0%,0%,0%,17%,33%,0%,0%,0%,"Olson, Laura R",
POST,8980,1,Policy Analysis Workshop,67%,25%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Kalesnikaite, Vaiva",
POST,9000,1,Prof Development Public P,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ura, Joseph Daniel",
POST,9910,2,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dickes, Lori Ann",
PRTM,2000,1,Profession & Practice in PR,66%,16%,6%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Jahn, Jocelyn B",
PRTM,2000,2,Profession & Practice in PR,65%,21%,6%,6%,1%,0%,1%,0%,0%,0%,0%,0%,"Tucker, Teresa",
,,,,,,,,,,,,,,,,Walton,
PRTM,2060,1,Practicum I,0%,0%,0%,0%,0%,94%,4%,0%,2%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2070,1,Practicum II,0%,0%,0%,0%,0%,96%,2%,0%,2%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2110,1,Sts Play Rec Tourism,71%,12%,4%,2%,8%,0%,0%,2%,0%,0%,0%,0%,"Browning, Matthew",
,,,,,,,,,,,,,,,,H E Mutel,
PRTM,2200,1,Foundations of PRTM,44%,45%,7%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Sharaievska, Iryna",
PRTM,2220,1,Program & Event Planning-,61%,28%,7%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,2260,2,Foundations of Mgt Adm i,22%,52%,24%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Stephens, Lauren",
,,,,,,,,,,,,,,,,Elizabeth,
PRTM,2540,1,Intro to Sport Mgt,56%,28%,8%,2%,6%,0%,0%,0%,0%,0%,0%,0%,"Hardie, Ashlyn Nicole",
PRTM,2600,1,Found of Recreational The,79%,16%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Crowe, Brandi M",
PRTM,2700,1,Intro Rec Res Mgt,68%,14%,14%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Baldwin, Elizabeth",
,,,,,,,,,,,,,,,,Dennis,
PRTM,2810,1,Intro to Golf Mgt,33%,58%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Richard A",
PRTM,3030,1,Professional Prep for PRT,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams,",
,,,,,,,,,,,,,,,,Christopher Robert,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 139 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,3050,1,Safety/Risk Mgt PRTM,37%,35%,21%,2%,5%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Daniel",
,,,,,,,,,,,,,,,,Morgan,
PRTM,3080,1,Leadership & Groups,85%,5%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baldwin, Elizabeth",
,,,,,,,,,,,,,,,,Dennis,
PRTM,3090,1,Behavioral Concepts,81%,10%,6%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Lewis, Stephen",
,,,,,,,,,,,,,,,,Thomas,
PRTM,3250,1,Global Persp in Rec,87%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Alayna",
,,,,,,,,,,,,,,,,Mykal,
PRTM,3270,2,RT Impl & Eval: Ment Hlth,91%,4%,0%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Lewis, Stephen",
,,,,,,,,,,,,,,,,Thomas,
PRTM,3280,1,Preceptorship in Recr Ther,83%,13%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hickman-Glanton,",
,,,,,,,,,,,,,,,,Zikeya Kierra,
PRTM,3420,1,Intro to Tourism & Event,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramshaw, Gregory",
,,,,,,,,,,,,,,,,Philip,
PRTM,3440,1,Tourism Markets,85%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams,",
,,,,,,,,,,,,,,,,Christopher Robert,
PRTM,3460,1,Heritage Tourism,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramshaw, Gregory",
,,,,,,,,,,,,,,,,Philip,
PRTM,3470,1,Sport Tourism and Events,88%,10%,0%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Bertazzo Tobar,",
,,,,,,,,,,,,,,,,Felipe,
PRTM,3500,1,Global Challenges in PRTM,84%,12%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,3500,2,Global Challenges in PRTM,84%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,3500,3,Global Challenges in PRTM,81%,11%,0%,0%,0%,0%,0%,4%,4%,0%,0%,0%,"Arthur-Banning, Skye",
,,,,,,,,,,,,,,,,Gerald,
PRTM,3600,1,Recreation & Amateur Spo,24%,35%,12%,18%,6%,0%,0%,6%,0%,0%,0%,0%,"Arthur-Banning, Skye",
,,,,,,,,,,,,,,,,Gerald,
PRTM,3610,1,Rec Sport Facility/Venue M,73%,25%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Sabin, Eric",
PRTM,3640,1,Prog Trends College Athleti,88%,0%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams,",
,,,,,,,,,,,,,,,,Christopher Robert,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 140 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,3920,1,Special Event Managemen,88%,10%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Pamela L",
PRTM,3980,5,Front Desk Representative,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dubin, Alexsandra Jo",
PRTM,4050,1,Field Training II,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Daniel",
,,,,,,,,,,,,,,,,Morgan,
PRTM,4090,1,Recreation Research Meth,68%,28%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McAnirlin, Olivia Ellen",
PRTM,4210,1,Rec Fin Resc Mgt,54%,32%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gagnon, Ryan Joseph",
PRTM,4230,1,Adaptive Sports and Recre,53%,24%,18%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Jeffrey D",
PRTM,4350,1,Intro to GIS for PRTM,30%,30%,30%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"White, David",
,,,,,,,,,,,,,,,,Lawrence,
PRTM,4410,1,Commercial Rec,62%,35%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Richard A",
PRTM,4460,2,Community Tourism Devel,73%,23%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Duffy, Lauren N",
PRTM,4980,1,Professional Development-,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dubin, Alexsandra Jo",
PRTM,8110,2,Research Methods,76%,12%,0%,0%,6%,0%,0%,0%,6%,0%,0%,0%,"Hallo, Jeffrey Charles",
PRTM,8250,1,Populations in PRTM,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sene Harper, Aby Lat",
,,,,,,,,,,,,,,,,Soukabe,
